sample_id,brand,quantity,pack_count,unit_quantity,category,price
81939,4361,12.0,1,12.0,9,5.79
263421,9560,12.0,1,12.0,17,13.62
296639,2953,4.0,1,4.0,25,11.63
263574,6588,30.0,1,30.0,15,16.95
224927,6201,5.2,2,2.6,7,25.36
163232,9587,27.0,1,27.0,17,12.98
73411,6368,8.0,1,8.0,25,129.95
218248,4180,5.8,1,5.8,15,19.99
290930,9725,1.0,1,1.0,17,62.49
82111,1123,12.0,12,1.0,25,3.99
265875,588,132.0,6,22.0,17,19.39
199986,466,9.0,1,9.0,2,143.38
250472,2177,88.0,1,88.0,9,57.94
175108,7904,12.0,1,12.0,17,7.49
212337,9064,25.4,1,25.4,2,13.235
145308,4004,25.0,1,25.0,25,11.99
148274,9269,1.0,1,1.0,13,6.98
21375,4334,512.0,1,512.0,20,5.79
155777,5181,2.0,1,2.0,21,4.99
191428,9269,5.0,1,5.0,25,29.99
84267,4280,1.76,1,1.76,7,9.535
87434,1720,225.6,12,18.8,17,2.99
115354,7197,8.0,1,8.0,21,9.99
142860,8552,16.0,1,16.0,15,88.39
25560,2625,1.0,1,1.0,17,26.94
235913,3149,24.0,1,24.0,15,33.49
156418,2953,2.0,1,2.0,25,12.8
100289,4826,1.0,1,1.0,7,2.98
72905,9093,102.0,1,102.0,25,12.99
26896,7923,16.0,1,16.0,25,14.89
145551,3812,150.0,1,150.0,15,57.7
1192,6546,20.4,2,10.2,16,19.99
225392,2927,17.37,4,4.3425,23,12.725
193660,6297,72.0,1,72.0,15,5.79
224947,4616,200.0,40,5.0,17,14.99
111561,6492,16.9,1,16.9,20,12.25
54089,2031,1.0,1,1.0,9,9.99
251278,2337,19.0,19,1.0,25,8.975
63516,4681,72.0,1,72.0,23,7.49
238477,830,12.0,1,12.0,17,10.99
97526,4475,8.0,1,8.0,23,12.99
233740,3955,24.0,6,4.0,17,46.465
156657,6851,3.5,24,0.14583333333333334,17,1.98
35685,6253,,6,,20,59.99
34242,4084,88.0,2,44.0,2,13.44
157262,7456,384.0,1,384.0,17,188.47
263877,5343,16.0,1,16.0,20,12.99
263851,5260,22.0,1,22.0,25,4.965
291895,5112,192.0,6,32.0,2,7.18
90173,9745,,1,,17,1.88
161691,3723,6.0,1,6.0,0,127.69
77730,4084,114.0,1,114.0,17,17.14
93412,1232,44.0,1,44.0,17,9.79
257142,10043,120.0,6,20.0,16,28.555
259914,6407,16.0,1,16.0,16,79.07
99289,9673,1.0,1,1.0,2,12.99
214990,3314,30.0,6,5.0,23,36.04
138627,6026,30.0,1,30.0,17,12.58
278843,5046,2.75,12,0.22916666666666666,23,26.425
270183,2593,4.0,1,4.0,17,14.39
264869,1031,12.0,1,12.0,17,3.84
217350,9126,46.0,1,46.0,2,4.19
173768,3314,96.0,6,16.0,5,41.97
167981,7539,30.0,6,5.0,20,1.09
169411,6767,32.0,1,32.0,17,4.19
153648,6297,,1,,7,12.805
174725,5706,6.0,6,1.0,21,3.13
143969,5354,100.0,1,100.0,15,86.91
107201,7225,12.2,1,12.2,17,3.085
138321,1936,12.0,12,1.0,23,6.59
67794,3700,21.3,3,7.1000000000000005,17,4.72
180963,3310,22.6,1,22.6,8,22.995
25830,5330,,1,,17,9.99
24477,3314,12.0,1,12.0,0,9.75
250318,574,82.8,1,82.8,17,12.48
34637,6455,19.5,1,19.5,15,6.48
285661,1777,12.0,1,12.0,15,12.5
95740,4376,64.0,1,64.0,9,4.86
57325,5712,24.0,1,24.0,20,14.99
182151,2760,8.8,1,8.8,17,39.22
148385,1177,100.0,1,100.0,15,38.92
142441,2286,8.0,1,8.0,15,29.13
61650,7845,6.0,1,6.0,17,11.99
284658,6584,32.0,1,32.0,25,4.76
41084,4314,1.5,1,1.5,17,2.9800000000000004
122742,6031,192.0,1,192.0,2,5.29
123807,1419,6.35,90,0.07055555555555555,17,12.989999999999998
28392,8301,76.5,6,12.75,12,4.99
50716,1212,1.0,1,1.0,17,432.98
277189,9087,96.0,1,96.0,25,5.79
174153,3314,288.0,1,288.0,23,238.61
30460,5976,76.2,3,25.400000000000002,2,16.99
40741,1968,33.75,9,3.75,17,2.63
233962,5285,32.0,1,32.0,9,40.89
261036,960,54.0,1,54.0,8,60.42
92982,8567,12.0,1,12.0,21,3.22
207897,8531,3.5,1,3.5,19,19.2
101763,4072,400.0,1,400.0,17,24.29
202293,864,25.0,2,12.5,15,10.99
54113,7688,2.0,1,2.0,9,23.99
173298,7271,50.4,1,50.4,17,5.24
230020,5311,72.0,6,12.0,17,20.69
251379,3372,224.0,16,14.0,2,2.24
270672,864,16.0,1,16.0,17,12.595
215841,3422,11.5,1,11.5,23,2.26
255679,2093,14.4,1,14.4,20,25.95
264117,6985,7.0,1,7.0,17,10.99
132562,2348,0.3,1,0.3,15,26.12
61851,3628,135.0,1,135.0,23,34.5
298837,8496,100.0,1,100.0,15,29.67
1105,3398,16.0,1,16.0,16,25.67
4095,7438,100.0,1,100.0,15,38.54
277108,7098,10.0,1,10.0,12,14.84
275855,4939,0.16,1,0.16,17,0.38
230075,1960,12.6,1,12.6,17,2.33
266093,9565,2.0,1,2.0,16,6.17
64241,9264,22.0,2,11.0,17,5.13
252876,2655,5.0,1,5.0,17,10.99
135016,1536,26.0,1,26.0,21,4.26
53407,6438,0.1411,1,0.1411,25,12.1
238392,5187,10.25,1,10.25,15,15.98
278142,4909,50.4,1,50.4,9,1.165
260787,7923,2.0,1,2.0,2,9.56
228756,4479,35.0,7,5.0,7,5.31
234658,7967,80.0,1,80.0,17,35.35
284093,4578,60.0,6,10.0,2,15.99
234495,7829,60.0,6,10.0,17,4.075
212679,6950,24.0,1,24.0,17,6.67
92544,5744,12.0,1,12.0,8,7.48
108980,7607,192.0,12,16.0,17,2.0
71144,1435,12.0,1,12.0,23,29.99
6000,8048,10.0,1,10.0,15,25.95
220556,2892,9.0,1,9.0,17,1.23
195126,2337,1.0,1,1.0,17,12.41
76393,3744,34.0,1,34.0,0,29.99
177765,3715,36.0,1,36.0,15,156.96
2503,7438,16.0,1,16.0,15,56.37
118693,6588,12.0,1,12.0,23,5.79
170800,2337,19.44,12,1.62,2,3.49
187028,3590,36.0,3,12.0,16,14.99
179100,6099,5.6,1,5.6,17,2.23
43875,6851,4.9,1,4.9,20,12.95
224399,3721,2.0,1,2.0,20,8.99
50486,2291,22.0,1,22.0,8,20.1
170420,941,12.0,1,12.0,21,1.72
219078,6482,11.0,1,11.0,17,9.98
155648,4093,3.9507,1,3.9507,20,8.99
15439,7252,6.0,1,6.0,25,10.0
185788,4882,112.0,1,112.0,17,16.71
138737,44,1.0,1,1.0,17,22.74
45333,8946,12.0,12,1.0,15,39.76
168896,8880,16.0,1,16.0,17,15.4
3797,3265,24.0,24,1.0,17,124.88
135885,6305,432.0,1,432.0,2,28.99
62364,9853,16.0,1,16.0,15,24.99
67675,8957,4.0,1,4.0,21,6.99
12786,450,2.75,1,2.75,21,4.12
29771,6042,60.0,12,5.0,21,53.87
282738,4424,14.0,1,14.0,8,17.54
34246,128,80.0,1,80.0,15,29.945
167630,5032,4.73,1,4.73,2,11.49
45594,9742,17.6,2,8.8,15,10.175
27055,588,6.0,1,6.0,5,6.29
285504,6962,25.3,1,25.3,2,1.54
177690,7980,32.0,1,32.0,9,12.94
169555,6305,96.0,1,96.0,8,19.99
247979,3378,128.0,1,128.0,13,8.94
248423,5750,0.976,1,0.976,9,30.0
53473,5327,6.0,6,1.0,2,83.41
290311,2532,80.0,5,16.0,9,2.53
173197,6042,78.0,12,6.5,23,14.11
54286,9419,24.0,1,24.0,17,75.655
133698,7367,28.0,1,28.0,15,21.99
298664,4428,1.0,1,1.0,21,1.98
41757,8946,14.0,1,14.0,20,4.49
40750,4971,1.0,1,1.0,17,20.995
175836,6403,3.8,1,3.8,23,2.69
40292,8219,4.2,1,4.2,16,5.255
292753,919,90.0,6,15.0,21,11.04
65311,568,528.0,24,22.0,2,6.49
80007,9373,16.0,1,16.0,17,7.26
101644,1731,80.0,1,80.0,17,33.45
61180,6832,80.0,1,80.0,20,7.98
259823,1720,72.0,6,12.0,9,7.2
190260,8001,121.73,1,121.73,7,44.120000000000005
265511,2421,5.0,1,5.0,17,15.99
264021,2337,5.0,5,1.0,25,3.49
67729,6867,1.0,1,1.0,20,26.47
91832,6915,12.0,1,12.0,8,11.69
217397,1586,1.0,1,1.0,13,3.8
67131,7976,4.0,4,1.0,20,17.99
164348,2410,183.0,1,183.0,23,2.79
242994,1296,88.0,1,88.0,15,41.85
270751,8957,1.0,1,1.0,17,26.49
242842,3780,688.0,1,688.0,25,120.95
61143,1720,16.1,1,16.1,21,2.69
201761,649,,1,,8,12.45
192245,7263,4.0,1,4.0,27,13.69
219387,5819,15.0,1,15.0,23,28.79
54657,9130,288.0,24,12.0,13,2.5
153598,118,1.62,1,1.62,2,12.325
85740,1400,12.0,1,12.0,23,19.87
232019,2841,48.0,3,16.0,9,9.37
23808,7303,9.0,1,9.0,7,20.71
21900,1122,1.0,4,0.25,17,30.0
77849,6792,78.0,1,78.0,17,49.755
245085,4046,30.0,6,5.0,23,18.99
36211,2532,10.0,1,10.0,17,34.89
44110,6397,16.0,1,16.0,2,8.8
163284,7293,160.0,1,160.0,17,14.745
38594,5343,12.0,12,1.0,20,10.97
250126,8411,3.0,1,3.0,16,11.01
30856,4786,128.0,4,32.0,13,7.16
42218,8219,2.76,1,2.76,17,32.49
112190,4519,3.5274,1,3.5274,25,33.78
100076,2007,1.0,1,1.0,15,145.0
189683,6251,36.0,1,36.0,13,29.99
38656,6792,192.0,1,192.0,17,21.2
23368,2532,20.0,1,20.0,17,19.95
40839,1749,80.5,7,11.5,5,3.92
34665,5614,8.5,1,8.5,2,10.7
265860,5140,8.5,1,8.5,16,11.43
184897,482,4.5,1,4.5,15,12.19
276924,6007,24.0,24,1.0,17,8.98
274521,4412,1.0,1,1.0,17,6.475
21214,8092,16.0,1,16.0,15,25.2
102777,6947,20.0,1,20.0,2,2.59
118729,4766,1.0,1,1.0,17,23.99
10411,6588,6.0,1,6.0,2,32.99
30556,2334,80.0,1,80.0,25,35.0
242002,5184,12.0,1,12.0,7,12.935
219626,3691,2.0,1,2.0,17,9.115
140975,9860,60.0,1,60.0,15,15.645
220824,1150,13.4,1,13.4,17,5.495
227524,7661,8.0,1,8.0,2,36.99
61020,1968,32.0,1,32.0,17,49.98
18959,2153,4.0,1,4.0,17,15.34
223917,5254,5.3,1,5.3,15,14.99
202618,6201,10.0,1,10.0,7,20.06
136690,2559,16.0,4,4.0,23,3.055
198089,3766,1.0,1,1.0,20,22.99
176123,1991,54.6,3,18.2,7,11.49
225024,5346,1.0,1,1.0,20,10.98
240938,3129,35.2,20,1.7600000000000002,15,320.0
270641,8418,1.9,1,1.9,17,18.54
192826,4128,12.75,3,4.25,9,3.29
282759,7271,112.0,1,112.0,17,18.79
17113,4854,3.9013,1,3.9013,23,17.99
30576,2027,21.52,24,0.8966666666666666,23,21.97
196180,9678,8.0,1,8.0,25,53.33
49681,10015,6.0,1,6.0,17,52.49
149906,4027,36.0,1,36.0,8,13.99
29651,9231,72.0,1,72.0,7,6.69
8140,3314,16.0,1,16.0,15,15.47
132071,8511,50.0,1,50.0,16,38.99
29561,2010,15.6,12,1.3,15,34.27
151648,334,2.0,1,2.0,17,9.99
230290,174,8.5,1,8.5,23,10.49
236143,7802,20.5,1,20.5,21,18.99
188192,2559,14.0,1,14.0,23,6.16
158162,8917,10.0,6,1.6666666666666667,15,45.63
234361,4600,24.0,1,24.0,20,4.99
99460,7947,1.0,1,1.0,17,92.9
70446,5208,13.8,3,4.6000000000000005,16,4.7
9813,6291,1.41,1,1.41,8,24.97
63504,5268,10.5,1,10.5,25,3.68
165025,1432,6.3,1,6.3,25,16.99
143526,2177,24.0,1,24.0,8,13.99
224671,3584,3.67,4,0.9175,23,14.95
235901,8351,32.0,1,32.0,17,27.55
176722,1220,1.0,1,1.0,9,52.03
204968,3612,33.8,1,33.8,19,73.295
173822,5623,48.0,6,8.0,17,23.96
84350,5789,3.53,1,3.53,15,19.22
297272,7178,48.0,3,16.0,17,7.515
199922,6399,11.2,1,11.2,9,8.745000000000001
12766,5809,1.0,1,1.0,17,12.48
234828,7432,30.0,12,2.5,7,12.489999999999998
91542,1285,10.67,1,10.67,17,1.32
35613,6427,144.0,1,144.0,17,46.05
253345,6253,12.0,2,6.0,20,10.5
65851,3615,50.0,20,2.5,23,1.39
97637,4962,6.0,1,6.0,17,4.18
92734,889,1.0,1,1.0,17,54.95
270592,7856,10.0,1,10.0,17,6.73
160796,9299,276.0,1,276.0,2,30.0
182192,5004,1.0,1,1.0,17,11.04
283893,3105,2.0,1,2.0,2,4.08
180609,422,276.0,24,11.5,13,39.99
4979,3428,12.0,1,12.0,17,29.08
199691,5293,1.97,1,1.97,17,7.74
220109,5177,1.0,10,0.1,25,86.54
292165,6588,12.0,1,12.0,13,4.68
286798,8663,35.0,1,35.0,17,203.5
228070,3341,10.0,1,10.0,7,46.95
256641,6397,18.0,1,18.0,25,10.03
226243,2754,50.0,1,50.0,17,17.95
81444,7409,336.0,24,14.0,21,11.725
113895,1720,600.0,12,50.0,7,129.56
194427,6474,24.0,1,24.0,17,7.59
77628,2141,8.5,1,8.5,2,1.2
219175,6982,12.0,1,12.0,17,19.88
148755,1222,12.0,1,12.0,15,76.44
249178,190,10.0,1,10.0,17,20.84
36611,3579,288.0,24,12.0,2,7.99
210967,5750,12.0,6,2.0,17,108.06
140660,8565,12.0,1,12.0,17,12.55
215672,7429,80.0,1,80.0,16,22.99
38967,6767,32.0,1,32.0,17,3.825
173971,9366,11.5,1,11.5,17,3.42
12951,5564,12.0,1,12.0,9,37.83
44083,6588,20.0,1,20.0,25,5.46
209552,6251,2.4,2,1.2,23,14.99
96758,5715,3.0,3,1.0,15,5.99
12916,7871,165.0,6,27.5,17,7.735
247010,8184,64.8,6,10.799999999999999,20,33.45
168797,9366,12.8,1,12.8,21,3.42
173194,8077,26.22,1,26.22,16,10.98
58497,6308,2.19,1,2.19,2,5.99
253861,6526,9.6,8,1.2,23,48.49
287133,9516,15.0,1,15.0,17,4.72
94250,3514,3.0,1,3.0,17,9.975
32486,10055,480.0,1,480.0,2,2.14
252436,4909,4.3,1,4.3,21,1.125
296159,9188,20.0,1,20.0,25,8.99
249548,1674,8.5,1,8.5,15,6.58
86881,2522,100.0,1,100.0,20,25.33
275360,8957,2.1,1,2.1,20,16.05
220331,9285,3.75,1,3.75,21,8.05
49950,9087,16.0,1,16.0,25,5.555
23978,7413,1.0,6,0.16666666666666666,5,72.35
259184,301,100.0,1,100.0,17,26.35
22662,5995,12.0,1,12.0,23,25.74
229511,136,16.9,1,16.9,20,16.93
60880,8823,7.1,1,7.1,16,4.49
52523,7845,6.0,1,6.0,23,10.0
229631,2615,1.0,1,1.0,23,7.875
156994,8990,288.0,1,288.0,17,404.04
138984,8907,3.5,100,0.035,25,20.79
78241,6305,72.0,6,12.0,8,81.93
94355,2927,4.0,4,1.0,17,11.06
119634,8332,48.0,1,48.0,17,16.3
219069,8274,12.0,12,1.0,23,20.99
202494,7197,16.0,1,16.0,16,10.99
270557,8957,8.0,1,8.0,25,23.255000000000003
235676,8471,56.0,2,28.0,21,9.49
292873,4021,60.0,12,5.0,17,14.195
111029,6651,32.0,1,32.0,17,5.48
177645,9645,32.0,1,32.0,17,21.97
243067,4151,48.0,4,12.0,9,34.99
59600,8435,240.0,1,240.0,2,18.995
86753,4230,36.0,1,36.0,17,42.395
16624,9084,32.0,1,32.0,13,16.93
172,2522,1.0,6,0.16666666666666666,20,35.91
202429,3444,7.5,1,7.5,17,13.99
278776,5092,36.0,1,36.0,20,2.86
16606,5164,12.5,1,12.5,7,5.89
262995,5424,48.0,1,48.0,20,20.99
145441,8830,10.0,10,1.0,17,20.0
226470,7148,0.7188,1,0.7188,5,11.0
243086,7087,16.0,1,16.0,17,16.63
298311,2206,348.0,12,29.0,17,2.18
296708,1813,16.0,1,16.0,7,25.05
126710,572,110.0,1,110.0,10,14.5
218693,1372,20.0,2,10.0,23,11.75
279829,4899,60.0,6,10.0,23,9.1
130106,5163,32.0,1,32.0,17,20.38
156537,5399,2.3,1,2.3,17,41.96
267858,4776,10.0,4,2.5,23,6.29
250089,9443,32.0,1,32.0,7,30.89
57204,4612,24.0,1,24.0,15,28.99
273373,3398,32.0,1,32.0,17,65.96
17207,5750,12.0,12,1.0,16,8.16
247845,6588,400.0,1,400.0,20,55.98
106810,6598,24.0,1,24.0,8,14.99
31931,4556,32.0,4,8.0,21,4.72
48854,7921,1.0,1,1.0,15,5.74
251507,2756,18.8,2,9.4,17,6.29
6442,5819,4.0,1,4.0,2,4.99
70667,1142,60.0,1,60.0,16,20.99
171703,9592,384.0,6,64.0,13,12.44
288766,572,16.0,1,16.0,20,1.79
219385,6648,,1,,17,4.99
15202,2625,144.0,1,144.0,2,22.99
219514,9535,5.3,1,5.3,15,24.99
105973,6305,96.0,1,96.0,17,127.07
257514,5745,72.0,6,12.0,8,7.48
267148,7737,1.0,1,1.0,17,64.99
6370,3444,18.0,1,18.0,21,3.82
102718,2073,4.0,1,4.0,17,9.32
12944,6513,5.0,1,5.0,23,7.12
285879,6244,8.0,1,8.0,25,18.785
282688,6355,3.03,1,3.03,17,1.55
216672,604,6.0,6,1.0,23,48.99
123462,2956,4.23,1,4.23,17,11.89
238093,2097,96.0,6,16.0,17,40.06
36329,7097,768.0,1,768.0,2,9.98
295928,3237,18.0,1,18.0,17,11.675
90913,2337,15.0,15,1.0,17,8.995000000000001
97915,2153,33.8,1,33.8,17,6.69
163292,2707,432.0,1,432.0,17,16.385
80504,5583,27.4,1,27.4,23,5.15
63681,4018,64.0,16,4.0,23,2.4000000000000004
116030,9844,5.0,1,5.0,15,5.99
54258,5298,1.0,1,1.0,2,8.05
27160,4909,4.0,1,4.0,17,0.995
192100,3138,15.0,1,15.0,17,63.98
55738,9662,30.0,1,30.0,20,3.69
212879,941,6.5,1,6.5,9,13.42
287982,6312,120.0,1,120.0,23,16.105
139846,2145,13.76,1,13.76,21,1.96
4784,7754,102.0,12,8.5,20,2.29
24600,4967,1.0,1,1.0,9,10.98
63762,5911,75.0,6,12.5,23,35.55
214441,1435,16.92,1,16.92,23,29.99
208065,1447,3.35,1,3.35,23,1.94
214041,6646,16.0,6,2.6666666666666665,7,50.99
34555,6360,48.0,6,8.0,15,47.41
36645,7426,90.0,6,15.0,17,1.24
74438,5409,32.0,1,32.0,17,14.84
166189,5130,405.6,4,101.4,13,3.52
34181,9098,128.0,1,128.0,21,28.99
19850,3314,128.0,1,128.0,13,136.71
250379,2590,48.0,1,48.0,17,5.105
129568,5562,288.0,1,288.0,2,69.99
206292,1267,12.0,1,12.0,9,17.99
27494,6580,42.0,1,42.0,17,4.79
125412,3397,121.0,1,121.0,17,2.72
38216,2967,63.6,6,10.6,5,5.140000000000001
33265,8415,16.0,1,16.0,2,6.48
62710,8957,20.0,1,20.0,16,20.09
79172,2700,17.6,1,17.6,8,18.99
23637,6187,60.0,1,60.0,25,19.88
242954,1108,80.0,1,80.0,17,36.12
120871,780,96.0,8,12.0,2,7.59
217989,466,160.0,1,160.0,9,54.7
202750,9299,138.0,3,46.0,2,3.54
33016,9852,2.0,1,2.0,16,10.95
168836,7225,19.0,1,19.0,17,2.39
33141,4469,16.8,1,16.8,15,2.89
30645,5327,0.0,1,0.0,16,19.65
298813,8496,100.0,1,100.0,20,6.5
90894,8240,39.0,1,39.0,23,8.29
232371,9083,42.0,6,7.0,9,48.06
230764,1150,14.0,1,14.0,17,32.38
38007,2842,31.8,1,31.8,17,4.49
224733,1267,12.0,1,12.0,8,17.99
111081,6834,6.0,1,6.0,15,16.99
235423,466,35.2,1,35.2,17,55.88
123905,5254,15.2,1,15.2,15,19.99
126375,6600,1.69315,1,1.69315,15,14.5
46452,5298,1.0,1,1.0,2,8.99
276689,8041,33.8,1,33.8,2,1.735
239331,3825,4.2,1,4.2,16,21.0
31597,9628,25.0,1,25.0,17,62.95
67385,9429,405.6,12,33.800000000000004,8,5.39
203209,7787,3.18,6,0.53,2,15.8
76617,8946,109.28,1,109.28,15,2.58
187508,8352,1.0,1,1.0,16,6.965
171621,2667,240.0,1,240.0,13,7.78
155105,703,2.0,1,2.0,17,23.32
180103,3237,24.0,1,24.0,23,28.78
173555,9188,20.0,1,20.0,25,4.69
295221,8851,70.4,1,70.4,20,20.82
206363,8611,63.0,1,63.0,7,26.94
230496,6042,3.96,2,1.98,23,7.42
161012,8548,2000.0,1,2000.0,17,50.04
198148,6281,2.0,1,2.0,25,11.95
222269,5750,73.2,12,6.1000000000000005,2,24.48
213420,8426,7.61,1,7.61,17,24.88
116031,9844,13.1,1,13.1,13,13.945
125692,2625,96.0,1,96.0,17,11.5
98324,1864,40.0,1,40.0,25,7.19
255796,1107,15.5,2,7.75,17,2.08
25666,6357,87.42,30,2.914,20,1.37
279993,1786,0.64,96,0.006666666666666667,15,59.99
26314,9537,5.3,1,5.3,17,9.48
80138,7870,48.0,1,48.0,17,23.99
178576,8142,16.0,1,16.0,17,10.53
25414,7603,,1,,17,12.89
261764,10029,8.0,1,8.0,15,2.24
256983,8418,40.0,1,40.0,17,16.19
64312,6789,1.0,1,1.0,7,8.0
279278,6383,36.0,12,3.0,7,24.99
104059,8385,9.0,1,9.0,13,3.99
138011,5888,12.0,1,12.0,15,40.28
34872,360,12.7,1,12.7,17,9.99
217941,9597,3.0,1,3.0,23,5.79
187836,3644,11.0,1,11.0,9,2.49
101653,5233,56.0,1,56.0,17,32.95
265782,4348,1.0,1,1.0,17,7.93
270599,6435,1.0,1,1.0,17,7.04
58782,433,6.0,1,6.0,23,30.4
154221,5768,24.0,1,24.0,17,66.7
193442,9269,40.55,1,40.55,17,7.92
94830,7316,4.0,1,4.0,17,10.49
187530,5092,26.5,1,26.5,17,9.675
75826,4636,1.0,1,1.0,22,8.99
225385,6856,9.2,2,4.6,16,1.51
244714,376,80.0,1,80.0,23,38.0
138533,3812,96.0,1,96.0,8,39.99
103293,3314,64.0,1,64.0,23,35.99
46946,5750,10.44,12,0.87,17,1.015
18722,3967,50.0,1,50.0,15,37.63
263642,2423,7.5,1,7.5,17,4.5
275154,2145,17.0,1,17.0,2,12.99
22800,5190,144.0,1,144.0,2,39.99
27061,6951,4.25,1,4.25,25,12.585
85791,3541,172.0,1,172.0,10,26.995
158793,4324,48.0,12,4.0,17,1.89
217625,1433,,1,,23,14.2
286671,5390,12.0,12,1.0,17,33.44
250099,8411,3.0,1,3.0,16,15.5
153800,3627,15.0,1,15.0,17,22.99
81520,3372,288.0,24,12.0,17,1.99
63436,7252,60.0,3,20.0,25,6.19
71256,5351,25.0,1,25.0,25,12.4
257778,519,18.0,1,18.0,17,1.99
284278,4257,14.5,1,14.5,13,0.98
46888,4021,5.0,1,5.0,11,6.86
4891,5492,17.6,1,17.6,13,4.995
233844,8170,24.0,1,24.0,23,9.79
41175,7685,36.0,10,3.6,23,5.755
52749,3766,1.0,1,1.0,20,16.99
252282,4708,1.0,1,1.0,17,7.19
41230,3766,32.0,1,32.0,2,24.9
28959,1107,42.0,1,42.0,17,7.705
163298,7936,50.72,1,50.72,2,39.99
154485,6943,14.0,1,14.0,17,7.355
8259,316,1.0,1,1.0,2,13.83
189201,2274,32.0,1,32.0,0,3.87
159728,8104,405.84,1,405.84,17,1.48
276579,3768,15.0,1,15.0,17,9.99
168655,4222,48.0,1,48.0,15,7.575
16143,7470,40.0,1,40.0,8,45.24
180969,2395,96.0,1,96.0,17,3.59
25444,5265,1.0,1,1.0,17,2.0
10767,3314,1.0,1,1.0,16,13.99
41319,5830,17.6,6,2.9333333333333336,17,10.85
279842,4540,160.0,1,160.0,15,110.99
96366,8411,3.0,1,3.0,16,11.68
159233,1756,60.0,1,60.0,13,3.14
137195,4024,4.0,1,4.0,25,19.64
142460,6578,150.0,1,150.0,15,86.02
173810,9008,12.0,1,12.0,2,18.7
221471,2425,2.0,1,2.0,23,23.87
21022,5602,50.0,1,50.0,15,32.3
265375,6427,1.0,1,1.0,17,36.99
24081,6147,16.0,1,16.0,17,18.505
92250,6813,1.0,1,1.0,8,35.82
30,3590,48.0,1,48.0,9,24.99
68497,2761,12.0,1,12.0,8,14.99
130290,8219,8.16,3,2.72,20,7.09
177064,4376,10.55,16,0.659375,15,3.99
52548,8042,112.8,1,112.8,17,12.99
49816,7923,24.0,1,24.0,16,11.489999999999998
214368,2930,2.0,1,2.0,9,21.78
236773,6746,8.0,1,8.0,17,4.745
249587,8496,18.0,1,18.0,25,8.935
165588,8702,87.6,12,7.3,15,2.975
276299,673,16.0,1,16.0,21,6.0
241965,8957,32.0,2,16.0,16,38.27
87106,673,32.0,1,32.0,21,3.93
221082,5261,144.0,1,144.0,17,6.99
141240,2520,16.0,1,16.0,17,5.74
105486,3656,90.0,1,90.0,23,14.99
68502,6107,4.0,1,4.0,7,8.89
279448,2015,96.0,1,96.0,25,7.25
90637,7561,6.0,1,6.0,13,18.07
256118,5578,1.0,32,0.03125,17,47.8
180711,5662,7.0,1,7.0,15,1.36
158504,1135,288.0,24,12.0,17,51.95
254458,6801,9.0,1,9.0,21,3.39
215961,1475,12.0,1,12.0,17,39.99
158975,1220,12.0,2,6.0,23,9.58
93515,8298,192.0,1,192.0,8,13.97
117999,3314,800.0,1,800.0,21,198.17
233741,7577,38.5,11,3.5,15,6.64
6915,2615,4.4,1,4.4,23,11.99
204489,2058,22.0,1,22.0,2,16.97
116289,1230,14.0,1,14.0,17,10.22
93512,1938,3.5,1,3.5,17,4.45
20316,1177,75.0,1,75.0,15,54.69
25553,9716,72.0,3,24.0,23,10.49
271417,2721,1.0,1,1.0,20,74.98
12995,9387,96.0,1,96.0,8,46.44
11369,3346,18.0,2,9.0,17,21.54
132631,6399,4.75,1,4.75,17,5.92
63900,4027,14.0,1,14.0,15,14.645
192779,4882,144.0,1,144.0,8,22.49
184112,2559,29.5,2,14.75,9,2.225
270965,9712,2.0,1,2.0,17,42.025000000000006
253104,2231,7.0,1,7.0,17,2.04
159991,6305,10.0,1,10.0,17,11.97
7033,9055,6.35,1,6.35,15,5.140000000000001
166430,2535,2.0,1,2.0,16,14.49
4148,1222,150.0,1,150.0,15,117.49
186602,2873,1.0,1,1.0,27,15.95
282780,2399,5.25,1,5.25,23,2.0
258371,8521,1000.0,1,1000.0,25,15.7
220584,3411,64.0,1,64.0,2,19.48
277090,7225,18.5,1,18.5,9,2.685
111823,4352,4.23,1,4.23,17,7.49
238415,4156,160.0,2,80.0,17,14.989999999999998
93395,5697,12.0,1,12.0,25,19.39
54674,8318,12.6,1,12.6,20,33.99
53884,2164,120.0,2,60.0,17,17.52
157880,2484,,1,,17,83.91
226747,3765,32.0,1,32.0,23,28.48
67164,6608,1.0,1,1.0,17,7.99
183444,9739,24.0,1,24.0,17,17.24
31209,8486,5.0,1,5.0,23,1.99
199935,6092,1.0,1,1.0,13,9.31
89503,8332,32.0,1,32.0,23,5.87
82476,5309,9.0,1,9.0,17,7.11
25705,1968,30.0,1,30.0,23,1.79
29849,8663,1.5,1,1.5,17,14.49
239186,6364,21.0,1,21.0,20,40.72
57100,3378,32.0,1,32.0,8,34.99
224855,420,80.0,5,16.0,13,12.99
180478,7178,8.0,1,8.0,17,4.72
108419,9084,4.0,4,1.0,17,26.71
2913,9768,110.0,1,110.0,17,16.95
272819,4916,96.0,3,32.0,13,27.89
204328,3458,1.0,2,0.5,17,10.9
13845,3983,3.0,3,1.0,7,17.99
188390,5657,22.0,1,22.0,17,19.99
49171,7923,2.0,1,2.0,2,11.38
20072,2343,16.0,1,16.0,15,50.19
116195,7275,1.0,1,1.0,15,32.99
180652,7293,14.0,1,14.0,5,5.99
143076,7429,30.5,1,30.5,2,49.49
